date,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
2014-01-12,2,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-01-13,3,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-01-14,4,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-01-15,5,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-01-16,6,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-17,7,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-18,1,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-19,2,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-20,3,1,2014,MartinLutherKingDay,National,0_NoEvent,0_NoEvent,0,0,0
2014-01-21,4,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-22,5,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-23,6,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-24,7,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-25,1,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-26,2,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-27,3,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-28,4,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-29,5,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-30,6,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-31,7,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-01,1,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-02-02,2,2,2014,SuperBowl,Sporting,0_NoEvent,0_NoEvent,1,0,1
2014-02-03,3,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-02-04,4,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-02-05,5,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-02-06,6,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-02-07,7,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-02-08,1,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-02-09,2,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-02-10,3,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-02-11,4,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-02-12,5,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-02-13,6,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-02-14,7,2,2014,ValentinesDay,Cultural,0_NoEvent,0_NoEvent,0,0,1
2014-02-15,1,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-02-16,2,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-17,3,2,2014,PresidentsDay,National,0_NoEvent,0_NoEvent,0,0,0
2014-02-18,4,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-19,5,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-20,6,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-21,7,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-22,1,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-23,2,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-24,3,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-25,4,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-26,5,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-27,6,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-02-28,7,2,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-01,1,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-03-02,2,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-03-03,3,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-03-04,4,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-03-05,5,3,2014,LentStart,Religious,0_NoEvent,0_NoEvent,1,1,1
2014-03-06,6,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-03-07,7,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-03-08,1,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-03-09,2,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-03-10,3,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-03-11,4,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-03-12,5,3,2014,LentWeek2,Religious,0_NoEvent,0_NoEvent,0,1,1
2014-03-13,6,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-03-14,7,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-03-15,1,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-03-16,2,3,2014,Purim End,Religious,0_NoEvent,0_NoEvent,0,0,0
2014-03-17,3,3,2014,StPatricksDay,Cultural,0_NoEvent,0_NoEvent,0,0,0
2014-03-18,4,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-19,5,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-20,6,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-21,7,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-22,1,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-23,2,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-24,3,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-25,4,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-26,5,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-27,6,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-28,7,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-29,1,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-30,2,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-03-31,3,3,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-01,4,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-04-02,5,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-04-03,6,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-04-04,7,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-04-05,1,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-04-06,2,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-04-07,3,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-04-08,4,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-04-09,5,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-04-10,6,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-04-11,7,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-04-12,1,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-04-13,2,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-04-14,3,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-04-15,4,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-04-16,5,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-17,6,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-18,7,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-19,1,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-20,2,4,2014,Easter,Cultural,OrthodoxEaster,Religious,0,0,0
2014-04-21,3,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-22,4,4,2014,Pesach End,Religious,0_NoEvent,0_NoEvent,0,0,0
2014-04-23,5,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-24,6,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-25,7,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-26,1,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-27,2,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-28,3,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-29,4,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-04-30,5,4,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-01,6,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-05-02,7,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-05-03,1,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-05-04,2,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-05-05,3,5,2014,Cinco De Mayo,Cultural,0_NoEvent,0_NoEvent,1,1,1
2014-05-06,4,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-05-07,5,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-05-08,6,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-05-09,7,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-05-10,1,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-05-11,2,5,2014,Mother's day,Cultural,0_NoEvent,0_NoEvent,0,1,1
2014-05-12,3,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-05-13,4,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-05-14,5,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-05-15,6,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-05-16,7,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-17,1,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-18,2,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-19,3,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-20,4,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-21,5,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-22,6,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-23,7,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-24,1,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-25,2,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-26,3,5,2014,MemorialDay,National,0_NoEvent,0_NoEvent,0,0,0
2014-05-27,4,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-28,5,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-29,6,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-30,7,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-05-31,1,5,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-01,2,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-06-02,3,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-06-03,4,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-06-04,5,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-06-05,6,6,2014,NBAFinalsStart,Sporting,0_NoEvent,0_NoEvent,1,1,1
2014-06-06,7,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-06-07,1,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-06-08,2,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-06-09,3,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-06-10,4,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-06-11,5,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-06-12,6,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-06-13,7,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-06-14,1,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-06-15,2,6,2014,NBAFinalsEnd,Sporting,Father's day,Cultural,0,1,1
2014-06-16,3,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-17,4,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-18,5,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-19,6,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-20,7,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-21,1,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-22,2,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-23,3,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-24,4,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-25,5,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-26,6,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-27,7,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-28,1,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-06-29,2,6,2014,Ramadan starts,Religious,0_NoEvent,0_NoEvent,0,0,0
2014-06-30,3,6,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-01,4,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-07-02,5,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-07-03,6,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-07-04,7,7,2014,IndependenceDay,National,0_NoEvent,0_NoEvent,1,0,0
2014-07-05,1,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-07-06,2,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-07-07,3,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-07-08,4,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-07-09,5,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-07-10,6,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-07-11,7,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-07-12,1,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-07-13,2,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-07-14,3,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-07-15,4,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-07-16,5,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-17,6,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-18,7,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-19,1,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-20,2,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-21,3,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-22,4,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-23,5,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-24,6,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-25,7,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-26,1,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-27,2,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-28,3,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-29,4,7,2014,Eid al-Fitr,Religious,0_NoEvent,0_NoEvent,0,0,0
2014-07-30,5,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-07-31,6,7,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-01,7,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-08-02,1,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-08-03,2,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-08-04,3,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-08-05,4,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-08-06,5,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-08-07,6,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-08-08,7,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-08-09,1,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-08-10,2,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-08-11,3,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-08-12,4,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-08-13,5,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-08-14,6,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-08-15,7,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-08-16,1,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-17,2,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-18,3,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-19,4,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-20,5,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-21,6,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-22,7,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-23,1,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-24,2,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-25,3,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-26,4,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-27,5,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-28,6,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-29,7,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-30,1,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-08-31,2,8,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-01,3,9,2014,LaborDay,National,0_NoEvent,0_NoEvent,1,1,0
2014-09-02,4,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-09-03,5,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-09-04,6,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-09-05,7,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-09-06,1,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-09-07,2,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-09-08,3,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-09-09,4,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-09-10,5,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-09-11,6,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-09-12,7,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-09-13,1,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-09-14,2,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-09-15,3,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-09-16,4,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-17,5,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-18,6,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-19,7,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-20,1,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-21,2,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-22,3,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-23,4,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-24,5,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-25,6,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-26,7,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-27,1,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-28,2,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-29,3,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-09-30,4,9,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-01,5,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-10-02,6,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-10-03,7,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-10-04,1,10,2014,EidAlAdha,Religious,0_NoEvent,0_NoEvent,1,0,0
2014-10-05,2,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-10-06,3,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-10-07,4,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-10-08,5,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
